Size matters: cerebral volume influences sex differences in neuroanatomy,2008,Ron Otto
Size matters: cerebral volume influences sex differences in neuroanatomy,2008,Mark A Eckert
Size matters: cerebral volume influences sex differences in neuroanatomy,2008,Christine Chiarello
Efficacy of a Behavioral Intervention for Reducing Sedentary Behavior in Persons with Multiple Sclerosis: A Pilot Examination,2014,Rachel E Klaren
Efficacy of a Behavioral Intervention for Reducing Sedentary Behavior in Persons with Multiple Sclerosis: A Pilot Examination,2014,Elizabeth A Hubbard
Efficacy of a Behavioral Intervention for Reducing Sedentary Behavior in Persons with Multiple Sclerosis: A Pilot Examination,2014,Robert W Motl
Disease-related nutritional risk and mortality in systemic sclerosis,2013,Emanuele Cereda
Disease-related nutritional risk and mortality in systemic sclerosis,2013,Veronica Codullo
Disease-related nutritional risk and mortality in systemic sclerosis,2013,Catherine Klersy
Disease-related nutritional risk and mortality in systemic sclerosis,2013,Silvia Breda
Disease-related nutritional risk and mortality in systemic sclerosis,2013,Anna Crippa
Disease-related nutritional risk and mortality in systemic sclerosis,2013,Maria Luisa Rava
Disease-related nutritional risk and mortality in systemic sclerosis,2013,Margherita Orlandi
Disease-related nutritional risk and mortality in systemic sclerosis,2013,Chiara Bonardi
Disease-related nutritional risk and mortality in systemic sclerosis,2013,Maria Lina Fiorentini
Disease-related nutritional risk and mortality in systemic sclerosis,2013,Roberto Caporali
Disease-related nutritional risk and mortality in systemic sclerosis,2013,Riccardo Caccialanza
Intractable hiccups: a rare presentation of phrenic nerve schwannoma,2012,S M Gilani
Intractable hiccups: a rare presentation of phrenic nerve schwannoma,2012,R D Danforth
RNA pathogenesis via Toll-like receptor-activated inflammation in expanded repeat neurodegenerative diseases,2013,Robert I Richards
RNA pathogenesis via Toll-like receptor-activated inflammation in expanded repeat neurodegenerative diseases,2013,Saumya E Samaraweera
RNA pathogenesis via Toll-like receptor-activated inflammation in expanded repeat neurodegenerative diseases,2013,Clare L van Eyk
RNA pathogenesis via Toll-like receptor-activated inflammation in expanded repeat neurodegenerative diseases,2013,Louise V O'Keefe
RNA pathogenesis via Toll-like receptor-activated inflammation in expanded repeat neurodegenerative diseases,2013,Catherine M Suter
Liver complications in inflammatory bowel diseases,2013,V Wieser
Liver complications in inflammatory bowel diseases,2013,R Gerner
Liver complications in inflammatory bowel diseases,2013,A R Moschen
Liver complications in inflammatory bowel diseases,2013,H Tilg
Value of the negative PET-FDG in the middle term follow-up of differentiated thyroid cancer in patients with negative 131 I-Na scan and elevated thyroglobulin serum levels,2012,V M Pachón-Garrudo
Value of the negative PET-FDG in the middle term follow-up of differentiated thyroid cancer in patients with negative 131 I-Na scan and elevated thyroglobulin serum levels,2012,J I Cuenca-Cuenca
Value of the negative PET-FDG in the middle term follow-up of differentiated thyroid cancer in patients with negative 131 I-Na scan and elevated thyroglobulin serum levels,2012,J Ruiz-Franco-Baux
Value of the negative PET-FDG in the middle term follow-up of differentiated thyroid cancer in patients with negative 131 I-Na scan and elevated thyroglobulin serum levels,2012,I Borrego-Dorado
Value of the negative PET-FDG in the middle term follow-up of differentiated thyroid cancer in patients with negative 131 I-Na scan and elevated thyroglobulin serum levels,2012,J L Tirado-Hospital
Value of the negative PET-FDG in the middle term follow-up of differentiated thyroid cancer in patients with negative 131 I-Na scan and elevated thyroglobulin serum levels,2012,E Navarro-González
Value of the negative PET-FDG in the middle term follow-up of differentiated thyroid cancer in patients with negative 131 I-Na scan and elevated thyroglobulin serum levels,2012,R Vázquez-Albertino
"Tailored"" submaximal step test for VO2max prediction in healthy older adults",2013,Silvia Pogliaghi
"Tailored"" submaximal step test for VO2max prediction in healthy older adults",2013,Cecilia Bellotti
"Tailored"" submaximal step test for VO2max prediction in healthy older adults",2013,Donald H Paterson
The long non-coding RNA nuclear-enriched abundant transcript 1_2 induces paraspeckle formation in the motor neuron during the early phase of amyotrophic lateral sclerosis,2013,Yoshinori Nishimoto
The long non-coding RNA nuclear-enriched abundant transcript 1_2 induces paraspeckle formation in the motor neuron during the early phase of amyotrophic lateral sclerosis,2013,Shinichi Nakagawa
The long non-coding RNA nuclear-enriched abundant transcript 1_2 induces paraspeckle formation in the motor neuron during the early phase of amyotrophic lateral sclerosis,2013,Tetsuro Hirose
The long non-coding RNA nuclear-enriched abundant transcript 1_2 induces paraspeckle formation in the motor neuron during the early phase of amyotrophic lateral sclerosis,2013,Hirotaka James Okano
The long non-coding RNA nuclear-enriched abundant transcript 1_2 induces paraspeckle formation in the motor neuron during the early phase of amyotrophic lateral sclerosis,2013,Masaki Takao
The long non-coding RNA nuclear-enriched abundant transcript 1_2 induces paraspeckle formation in the motor neuron during the early phase of amyotrophic lateral sclerosis,2013,Shinsuke Shibata
The long non-coding RNA nuclear-enriched abundant transcript 1_2 induces paraspeckle formation in the motor neuron during the early phase of amyotrophic lateral sclerosis,2013,Satoshi Suyama
The long non-coding RNA nuclear-enriched abundant transcript 1_2 induces paraspeckle formation in the motor neuron during the early phase of amyotrophic lateral sclerosis,2013,Ken-Ichiro Kuwako
The long non-coding RNA nuclear-enriched abundant transcript 1_2 induces paraspeckle formation in the motor neuron during the early phase of amyotrophic lateral sclerosis,2013,Takao Imai
The long non-coding RNA nuclear-enriched abundant transcript 1_2 induces paraspeckle formation in the motor neuron during the early phase of amyotrophic lateral sclerosis,2013,Shigeo Murayama
The long non-coding RNA nuclear-enriched abundant transcript 1_2 induces paraspeckle formation in the motor neuron during the early phase of amyotrophic lateral sclerosis,2013,Norihiro Suzuki
The long non-coding RNA nuclear-enriched abundant transcript 1_2 induces paraspeckle formation in the motor neuron during the early phase of amyotrophic lateral sclerosis,2013,Hideyuki Okano
Osteoporosis in primary biliary cirrhosis of the liver,2014,Joanna Raszeja-Wyszomirska
Osteoporosis in primary biliary cirrhosis of the liver,2014,Tomasz Miazgowski
Metabolic syndrome and lifestyle modification,2014,Mitsuyoshi Takahara
Metabolic syndrome and lifestyle modification,2014,Iichiro Shimomura
Salivary duct carcinoma of the parotid gland: is adjuvant HER-2-targeted therapy required?,2013,Jong Sil Lee
Salivary duct carcinoma of the parotid gland: is adjuvant HER-2-targeted therapy required?,2013,Oh Jin Kwon
Salivary duct carcinoma of the parotid gland: is adjuvant HER-2-targeted therapy required?,2013,Jung Je Park
Salivary duct carcinoma of the parotid gland: is adjuvant HER-2-targeted therapy required?,2013,Ji Hyun Seo
Neuropsychiatric systemic lupus erythematosus: magnetic resonance imaging findings and correlation with clinical and immunological features,2013,Pilar Toledano
Neuropsychiatric systemic lupus erythematosus: magnetic resonance imaging findings and correlation with clinical and immunological features,2013,Nicolae Sarbu
Neuropsychiatric systemic lupus erythematosus: magnetic resonance imaging findings and correlation with clinical and immunological features,2013,Gerard Espinosa
Neuropsychiatric systemic lupus erythematosus: magnetic resonance imaging findings and correlation with clinical and immunological features,2013,Núria Bargalló
Neuropsychiatric systemic lupus erythematosus: magnetic resonance imaging findings and correlation with clinical and immunological features,2013,Ricard Cervera
Plasma sCD14 as a biomarker to predict pulmonary exacerbations in cystic fibrosis,2014,Bradley S Quon
Plasma sCD14 as a biomarker to predict pulmonary exacerbations in cystic fibrosis,2014,David A Ngan
Plasma sCD14 as a biomarker to predict pulmonary exacerbations in cystic fibrosis,2014,Pearce G Wilcox
Plasma sCD14 as a biomarker to predict pulmonary exacerbations in cystic fibrosis,2014,S F Paul Man
Plasma sCD14 as a biomarker to predict pulmonary exacerbations in cystic fibrosis,2014,Don D Sin
Gastric cancer drug trials - are women second class citizens?,2014,Lishi Wang
Gastric cancer drug trials - are women second class citizens?,2014,Yan Jiao
Gastric cancer drug trials - are women second class citizens?,2014,Yun Jiao
Gastric cancer drug trials - are women second class citizens?,2014,Yanhong Cao
Gastric cancer drug trials - are women second class citizens?,2014,Weikuan Gu
Congenital atrichia and hypotrichosis,2011,Antoni Bennàssar
Congenital atrichia and hypotrichosis,2011,Juan Ferrando
Congenital atrichia and hypotrichosis,2011,Ramon Grimalt
Management of calcium channel blocker overdoses,2014,Sundeep Shenoy
Management of calcium channel blocker overdoses,2014,Shilpa Lankala
Management of calcium channel blocker overdoses,2014,Sasikanth Adigopula
Neutrophil-tumor cell cannibalism in oral squamous cell carcinoma,2014,Sachin C Sarode
Neutrophil-tumor cell cannibalism in oral squamous cell carcinoma,2014,Gargi S Sarode
Design and evaluation of a bacterial clinical infectious diseases ontology,2013,Claire L Gordon
Design and evaluation of a bacterial clinical infectious diseases ontology,2013,Stephanie Pouch
Design and evaluation of a bacterial clinical infectious diseases ontology,2013,Lindsay G Cowell
Design and evaluation of a bacterial clinical infectious diseases ontology,2013,Mary Regina Boland
Design and evaluation of a bacterial clinical infectious diseases ontology,2013,Heather L Platt
Design and evaluation of a bacterial clinical infectious diseases ontology,2013,Albert Goldfain
Design and evaluation of a bacterial clinical infectious diseases ontology,2013,Chunhua Weng
Genetic variation in the fat mass and obesity-associated gene (FTO) in association with food preferences in healthy adults,2013,Louise Brunkwall
Genetic variation in the fat mass and obesity-associated gene (FTO) in association with food preferences in healthy adults,2013,Ulrika Ericson
Genetic variation in the fat mass and obesity-associated gene (FTO) in association with food preferences in healthy adults,2013,Sophie Hellstrand
